0.60  -0.58  9.95  -0.38  0.36  -0.54
-0.07  -0.81  10.64  -0.41  0.33  -0.40
-0.71  -0.61  11.12  -0.36  0.35  -0.36
-0.49  -0.64  10.97  -0.40  0.23  -0.26
-0.59  -0.52  11.01  -0.35  0.15  -0.19
-0.63  -0.24  11.06  -0.42  0.05  -0.18
-0.05  -0.66  10.98  -0.33  -0.00  -0.06
-0.16  -0.74  10.94  -0.35  -0.04  -0.12
0.11  -0.66  10.85  -0.14  0.15  -0.12
0.21  -0.56  10.79  -0.23  -0.01  -0.08
-0.41  -0.44  11.15  -0.17  -0.07  0.04
1.18  -0.96  10.04  -0.17  -0.09  -0.01
0.34  -0.60  10.73  -0.25  -0.24  -0.02
0.57  -0.90  10.83  -0.24  -0.18  -0.06
0.77  -0.99  11.17  -0.22  -0.16  -0.04
1.05  -1.23  10.99  -0.08  0.01  -0.13
0.77  -1.37  10.81  -0.06  0.08  -0.13
0.34  -1.08  10.56  -0.12  0.10  -0.19
0.27  -1.35  10.63  -0.18  0.10  -0.25
0.20  -1.52  10.65  -0.35  0.12  -0.23
-0.11  -1.98  11.58  -0.29  0.17  -0.28
0.33  -2.52  11.54  -0.17  0.26  -0.44
0.28  -2.49  11.81  -0.15  0.34  -0.62
0.79  -1.83  11.43  -0.22  0.49  -0.99
-0.77  -1.38  11.26  -0.32  0.40  -1.04
-0.28  -1.22  10.75  -0.16  0.25  -0.92
0.18  -0.82  10.57  -0.15  0.11  -0.68
0.51  -0.95  10.46  -0.16  0.08  -0.53
-0.54  -1.13  11.09  -0.23  0.41  -0.56
1.29  -1.44  10.50  -0.10  0.20  -0.50
0.18  -0.68  11.00  -0.00  0.14  -0.55
0.48  -0.40  11.33  -0.04  0.16  -0.59
0.61  -0.15  11.20  0.04  0.19  -0.59
0.42  0.33  10.82  0.18  0.06  -0.49
0.51  0.77  10.57  0.33  -0.01  -0.34
0.75  0.97  10.33  0.32  -0.03  -0.24
0.73  1.23  10.22  0.24  0.04  -0.22
0.58  1.40  10.38  0.18  0.07  -0.19
0.25  1.57  10.32  0.17  0.04  -0.16
0.50  1.51  10.33  0.12  -0.01  -0.12
0.54  1.33  10.75  0.08  -0.02  -0.12
0.24  1.46  10.94  0.06  -0.01  -0.11
0.11  1.36  11.18  0.05  -0.04  -0.08
-0.17  1.31  11.30  0.05  -0.12  -0.04
-0.18  1.17  11.23  0.03  -0.16  0.00
-0.09  1.02  11.14  -0.00  -0.22  0.08
-0.10  0.82  11.01  -0.03  -0.26  0.16
0.31  0.55  10.48  -0.10  -0.34  0.19
0.56  0.31  10.31  -0.21  -0.41  0.17
0.78  -0.11  10.32  -0.27  -0.52  0.13
1.26  -0.47  9.69  -0.32  -0.56  0.04
1.70  -0.77  9.39  -0.35  -0.55  -0.03
1.74  -0.91  9.01  -0.34  -0.43  -0.11
1.65  -1.05  8.69  -0.36  -0.27  -0.14
1.25  -1.52  8.83  -0.37  -0.05  -0.11
0.84  -2.19  9.62  -0.34  0.10  -0.13
-0.07  -2.37  10.16  -0.28  0.25  -0.19
-0.67  -2.50  10.44  -0.25  0.26  -0.16
-1.10  -2.72  10.98  -0.20  0.26  -0.09
-1.50  -3.00  11.31  -0.17  0.16  -0.02
-1.46  -2.93  11.35  -0.12  0.05  0.02
-1.32  -2.62  10.92  -0.06  -0.07  0.07
-0.96  -2.26  10.46  -0.00  -0.16  0.16
-0.30  -2.15  9.83  0.02  -0.21  0.25
0.19  -2.15  9.73  -0.03  -0.27  0.29
0.82  -2.14  10.19  -0.02  -0.29  0.24
1.38  -2.07  10.13  0.02  -0.30  0.16
1.47  -1.83  10.14  0.02  -0.26  0.02
1.36  -1.54  10.44  -0.00  -0.26  -0.07
1.63  -1.41  10.75  0.03  -0.21  -0.13
1.48  -1.33  11.11  0.13  -0.08  -0.13
1.43  -0.89  11.03  0.22  0.06  -0.09
1.31  -0.65  10.86  0.26  0.13  -0.10
1.23  -0.25  10.90  0.31  0.18  -0.05
1.28  -0.04  10.68  0.29  0.13  -0.10
1.12  0.43  10.67  0.23  0.11  -0.18
1.00  0.60  10.92  0.21  0.06  -0.12
1.29  0.61  10.90  0.23  0.02  -0.08
1.43  1.04  10.78  0.22  0.01  -0.13
1.49  1.25  10.72  0.22  0.03  -0.17
1.27  1.47  11.15  0.20  -0.00  -0.16
1.39  1.51  11.03  0.22  0.03  -0.13
1.09  1.89  10.84  0.22  0.03  -0.08
1.10  2.05  10.63  0.15  -0.02  -0.08
1.16  2.15  10.66  0.04  -0.16  -0.12
1.18  2.09  10.84  -0.03  -0.25  -0.15
1.00  2.24  10.86  -0.06  -0.25  -0.18
0.93  2.07  10.78  -0.07  -0.29  -0.15
0.67  2.19  10.77  -0.12  -0.31  -0.13
0.10  2.15  10.73  -0.12  -0.33  -0.06
0.32  2.04  10.28  -0.16  -0.46  0.03
0.01  1.83  10.56  -0.26  -0.56  0.10
-0.01  1.77  10.51  -0.37  -0.69  0.15
0.68  1.48  10.33  -0.47  -0.85  0.18
0.62  1.28  10.34  -0.47  -0.86  0.25
1.35  1.02  9.70  -0.54  -0.97  0.26
1.74  0.70  9.42  -0.58  -0.99  0.22
2.59  0.14  8.95  -0.70  -1.06  0.27
2.44  -0.37  9.21  -0.76  -0.83  0.19
2.38  -1.05  9.90  -0.69  -0.61  0.19
1.94  -1.42  10.51  -0.62  -0.44  0.26
1.43  -1.69  10.95  -0.59  -0.32  0.36
0.93  -2.08  11.31  -0.57  -0.27  0.44
0.99  -2.49  11.23  -0.49  -0.30  0.59
0.66  -2.47  10.28  -0.49  -0.39  0.54
0.69  -2.19  9.89  -0.59  -0.49  0.51
1.23  -2.53  9.29  -0.61  -0.65  0.46
2.05  -2.96  9.29  -0.63  -0.71  0.35
2.37  -3.40  9.43  -0.56  -0.62  0.22
3.00  -3.79  9.74  -0.39  -0.44  0.12
3.22  -3.79  9.33  -0.19  -0.25  -0.03
2.62  -3.19  8.99  -0.08  -0.09  -0.32
2.36  -2.98  9.10  -0.06  -0.16  -0.61
2.38  -2.91  9.62  -0.09  -0.20  -0.87
2.90  -2.98  9.92  -0.02  -0.22  -1.06
3.34  -2.93  10.29  0.11  -0.16  -1.02
3.66  -1.96  10.42  0.25  0.08  -0.82
3.81  -1.88  10.35  0.30  0.18  -0.53
4.25  -1.92  10.28  0.37  0.31  -0.36
4.41  -2.05  10.47  0.45  0.39  -0.36
3.76  -1.68  10.86  0.57  0.43  -0.44
3.20  -1.65  10.82  0.64  0.30  -0.46
2.72  -1.61  10.62  0.88  0.29  -0.39
2.02  -0.26  11.03  0.74  0.17  -0.52
1.62  0.30  10.96  0.71  0.01  -0.44
1.70  0.59  10.85  0.49  -0.15  -0.35
2.26  0.87  10.99  0.39  -0.13  -0.24
2.47  0.74  10.84  0.20  -0.17  -0.09
2.54  0.80  10.68  0.17  -0.23  -0.07
3.06  1.16  10.43  0.11  -0.39  -0.05
3.17  1.24  10.21  0.03  -0.42  -0.05
3.36  1.52  9.80  -0.04  -0.46  -0.10
3.29  1.82  9.68  -0.14  -0.45  -0.20
3.39  1.81  9.55  -0.23  -0.44  -0.32
3.49  2.16  9.70  -0.24  -0.33  -0.39
3.40  2.13  9.57  -0.26  -0.15  -0.40
2.99  2.36  9.64  -0.27  0.04  -0.32
2.97  2.36  9.35  -0.18  0.20  -0.19
2.79  2.43  9.38  -0.15  0.36  -0.12
2.46  2.23  9.54  -0.20  0.40  -0.11
2.14  2.20  10.00  -0.25  0.47  -0.11
2.04  1.84  10.31  -0.30  0.38  -0.05
2.05  1.66  10.37  -0.36  0.31  -0.00
2.00  1.46  10.33  -0.42  0.27  0.07
1.61  1.29  10.69  -0.48  0.23  0.23
1.60  1.28  10.64  -0.77  0.12  0.28
1.72  0.73  10.42  -0.83  0.17  0.35
1.47  0.51  10.35  -0.92  0.11  0.42
1.56  0.52  10.25  -1.03  0.07  0.35
2.22  -0.30  10.12  -1.33  0.06  0.23
2.53  -0.70  10.02  -1.45  0.03  -0.05
2.92  -1.75  9.48  -1.22  0.02  -0.14
3.34  -1.85  8.84  -0.95  0.10  -0.39
1.70  -1.74  10.11  -0.68  0.51  -0.12
2.56  -1.71  9.65  -0.43  0.04  0.03
2.49  -1.53  9.44  -0.33  0.39  0.14
2.22  -1.82  9.49  -0.29  0.36  0.24
2.19  -1.89  9.89  -0.23  0.40  0.19
2.03  -2.19  10.10  -0.27  0.28  0.16
2.18  -2.58  10.44  -0.22  0.25  0.04
2.39  -2.62  10.04  -0.05  0.53  -0.15
1.60  -2.29  10.51  -0.25  0.25  -0.04
1.75  -2.81  10.50  -0.20  0.32  -0.06
2.15  -3.01  10.54  -0.14  0.19  -0.11
2.23  -2.81  10.74  -0.10  0.17  -0.08
2.47  -2.62  10.07  -0.03  0.24  -0.11
1.69  -2.23  9.98  0.02  0.29  -0.15
1.75  -2.38  9.72  0.06  0.29  -0.22
1.29  -2.32  10.17  0.10  0.36  -0.28
1.24  -2.50  10.43  0.14  0.34  -0.25
1.49  -2.56  10.44  0.20  0.33  -0.27
1.39  -2.44  10.59  0.22  0.34  -0.34
1.22  -2.31  10.58  0.23  0.27  -0.33
1.32  -2.29  10.32  0.27  0.21  -0.35
1.56  -2.12  10.31  0.37  0.20  -0.33
1.48  -2.17  10.26  0.50  0.18  -0.27
1.80  -1.63  10.21  0.47  0.22  -0.23
1.56  -1.59  10.05  0.45  0.27  -0.21
1.29  -1.49  10.08  0.44  0.24  -0.27
1.02  -1.62  10.14  0.39  0.24  -0.36
1.09  -1.68  10.38  0.48  0.21  -0.38
1.11  -1.15  10.57  0.38  0.11  -0.39
1.43  -0.67  10.33  0.36  -0.00  -0.37
1.31  -0.23  10.33  0.19  -0.26  -0.12
1.42  -0.31  10.23  0.11  -0.35  -0.05
1.35  -0.63  10.39  0.18  -0.34  0.04
1.60  -0.21  10.72  0.19  -0.20  0.05
1.45  0.05  10.65  0.21  -0.05  0.05
1.27  0.11  10.56  0.25  0.03  0.09
1.35  0.28  10.54  0.41  0.01  0.22
1.61  0.15  10.74  0.42  0.04  0.18
1.93  0.80  10.45  0.38  -0.01  0.06
1.99  1.45  10.01  0.34  -0.12  -0.03
1.75  1.80  9.87  0.24  -0.25  -0.05
2.04  2.05  10.04  0.14  -0.18  0.01
2.42  2.19  10.11  0.10  -0.02  0.16
2.76  1.96  10.47  0.08  0.14  0.28
2.94  1.91  10.68  0.03  0.30  0.23
3.24  2.07  10.65  0.04  0.28  0.17
2.89  1.83  10.94  0.01  0.35  0.13
2.87  1.93  10.84  0.01  0.27  -0.01
2.56  2.10  10.80  0.03  0.25  0.01
1.38  2.03  10.84  0.00  0.41  -0.00
1.03  2.30  10.28  -0.01  0.39  -0.01
0.64  2.36  9.86  -0.08  0.39  0.07
0.24  2.12  9.74  -0.16  0.32  0.09
0.24  1.72  9.77  -0.28  0.21  0.08
0.46  1.22  10.03  -0.38  0.07  0.11
0.82  0.92  9.94  -0.45  -0.01  0.08
0.98  0.57  9.94  -0.51  -0.15  0.07
1.51  0.13  9.99  -0.57  -0.26  0.05
1.85  -0.25  9.73  -0.61  -0.36  -0.03
1.88  -0.45  9.48  -0.67  -0.39  -0.15
1.97  -0.76  9.48  -0.70  -0.36  -0.22
2.12  -1.17  9.38  -0.69  -0.25  -0.22
1.72  -1.37  9.45  -0.63  0.01  -0.17
1.03  -1.45  9.73  -0.57  0.23  -0.03
0.64  -1.94  9.90  -0.53  0.37  0.07
0.64  -2.27  10.21  -0.50  0.39  0.11
0.59  -2.83  10.89  -0.44  0.36  0.11
0.58  -3.33  11.50  -0.37  0.30  0.12
0.17  -3.45  11.95  -0.27  0.25  0.13
0.33  -3.50  11.77  -0.19  0.17  0.14
0.30  -3.39  11.54  -0.11  0.16  0.17
0.36  -3.34  11.47  -0.04  0.15  0.21
0.61  -3.07  11.17  0.00  0.09  0.24
0.97  -3.00  10.93  0.02  -0.04  0.22
1.02  -2.96  10.85  0.05  -0.17  0.13
1.29  -2.92  10.62  0.06  -0.29  0.02
1.01  -2.51  10.98  0.08  -0.37  0.04
1.62  -2.38  10.47  0.14  -0.31  0.12
1.87  -2.10  10.49  0.19  -0.10  0.14
1.61  -1.66  10.42  0.26  0.03  0.18
1.57  -1.37  10.09  0.24  0.08  0.18
1.65  -1.01  10.16  0.20  0.04  0.17
1.63  -0.68  10.38  0.21  0.02  0.16
1.65  -0.53  10.21  0.20  -0.01  0.13
1.67  -0.24  10.07  0.20  0.07  0.13
1.40  -0.01  10.11  0.23  0.14  0.20
1.60  0.27  9.96  0.22  0.22  0.19
1.70  0.47  9.83  0.22  0.29  0.19
1.58  0.79  9.68  0.13  0.29  0.10
1.72  1.22  9.76  0.06  0.13  0.08
1.65  1.50  10.01  0.02  0.02  0.07
1.56  1.68  10.47  -0.00  -0.03  0.06
2.09  1.61  10.97  0.06  -0.05  0.13
2.68  1.56  11.29  0.15  0.05  0.14
3.00  1.57  11.47  0.18  0.10  0.09
2.66  1.61  12.07  0.23  0.04  -0.04
2.09  1.89  11.98  0.20  0.02  -0.15
1.71  2.22  11.53  0.10  -0.06  -0.21
1.57  2.45  11.08  -0.01  -0.11  -0.19
1.52  2.30  10.91  -0.09  -0.09  -0.13
1.66  2.08  10.95  -0.09  0.03  -0.10
1.12  2.01  10.69  -0.09  0.19  -0.07
1.06  1.75  10.71  -0.12  0.17  -0.11
0.59  1.71  10.68  -0.13  0.26  -0.11
0.66  1.81  10.06  -0.17  0.05  -0.15
0.25  1.71  9.57  -0.28  -0.07  -0.13
0.59  1.38  9.60  -0.37  -0.14  -0.09
0.98  0.86  9.54  -0.40  -0.07  -0.06
0.85  0.64  9.44  -0.40  0.05  -0.06
0.22  0.65  9.39  -0.39  0.16  0.01
-0.32  0.31  9.27  -0.44  0.11  0.07
-0.45  -0.02  9.86  -0.54  -0.00  0.16
-0.20  -0.58  11.02  -0.64  -0.20  0.24
0.96  -1.61  11.35  -0.66  -0.38  0.30
1.27  -1.60  11.40  -0.57  -0.22  0.16
2.12  -1.73  10.37  -0.48  -0.21  0.23
2.45  -1.70  10.19  -0.44  -0.23  0.23
2.82  -2.00  9.85  -0.38  -0.27  0.11
2.52  -2.15  9.76  -0.35  -0.31  -0.05
2.58  -2.30  9.72  -0.34  -0.25  -0.21
1.78  -2.09  9.33  -0.33  -0.02  -0.23
1.19  -1.95  9.06  -0.28  0.25  -0.10
0.63  -2.14  9.19  -0.34  0.32  -0.03
0.21  -2.39  9.97  -0.39  0.28  -0.03
0.20  -2.55  10.18  -0.42  0.12  -0.06
-0.04  -2.43  10.58  -0.41  -0.02  -0.00
0.35  -2.63  10.71  -0.36  -0.03  0.07
0.91  -2.82  10.80  -0.31  -0.01  0.13
1.12  -2.74  10.83  -0.27  -0.00  0.13
1.36  -2.73  10.76  -0.25  0.00  0.04
1.17  -2.67  10.84  -0.23  -0.04  -0.04
1.01  -2.36  10.70  -0.18  -0.11  0.02
0.88  -2.12  10.60  -0.19  -0.09  0.02
0.96  -2.00  10.70  -0.19  -0.06  0.10
1.62  -1.91  10.74  -0.18  0.03  0.18
1.68  -1.84  10.96  -0.14  0.12  0.21
1.59  -1.61  10.81  -0.11  0.12  0.18
1.34  -1.33  10.62  -0.09  0.09  0.14
1.17  -0.96  10.34  -0.15  -0.05  0.17
1.47  -0.99  10.35  -0.19  -0.15  0.22
1.76  -0.88  10.26  -0.25  -0.07  0.18
1.58  -0.80  10.41  -0.27  -0.03  0.14
1.55  -0.82  10.61  -0.30  -0.05  0.13
1.51  -0.89  11.00  -0.28  -0.08  0.10
1.71  -0.77  11.18  -0.15  -0.07  0.17
1.66  -0.52  11.21  -0.16  -0.07  0.08
1.79  -0.22  10.87  -0.14  -0.05  0.10
1.80  0.01  10.87  -0.12  -0.02  0.12
1.87  0.11  10.69  -0.13  -0.02  0.11
1.87  0.28  10.73  -0.16  -0.01  0.05
1.95  0.53  10.76  -0.14  0.02  0.04
2.03  0.51  10.80  -0.11  0.00  0.01
2.24  0.56  10.70  -0.06  -0.00  0.01
2.36  0.61  10.60  -0.04  -0.05  -0.05
2.36  0.57  10.50  -0.03  -0.09  -0.06
2.30  0.42  10.64  -0.04  -0.10  -0.10
2.26  0.26  10.61  -0.06  -0.03  -0.09
1.68  0.16  10.74  -0.09  0.14  -0.10
1.40  0.15  10.63  -0.08  0.13  -0.08
1.23  -0.04  10.89  -0.11  0.06  -0.10
1.21  -0.28  10.95  -0.12  -0.03  -0.17
1.14  -0.61  11.03  -0.11  -0.08  -0.23
1.37  -0.86  10.81  -0.08  -0.05  -0.27
1.09  -1.07  10.87  -0.01  0.04  -0.29
0.91  -1.32  10.59  -0.05  0.11  -0.27
0.83  -1.36  10.29  -0.02  -0.02  -0.25
0.30  -1.09  10.14  -0.03  -0.09  -0.22
0.34  -1.81  10.04  -0.18  -0.05  -0.10
0.32  -2.02  10.09  -0.28  -0.12  0.05
0.38  -1.71  9.87  -0.22  -0.10  0.09
-0.00  -1.58  10.09  -0.10  0.01  0.11
0.38  -2.04  10.39  -0.16  -0.20  0.34
0.94  -1.97  10.48  -0.24  -0.26  0.42
1.04  -1.96  10.32  -0.18  -0.25  0.46
1.02  -2.01  10.14  -0.20  -0.32  0.45
1.08  -1.86  10.24  -0.17  -0.39  0.45
1.12  -2.21  10.40  -0.24  -0.40  0.36
1.29  -2.30  10.84  -0.22  -0.41  0.36
1.27  -2.23  10.89  -0.21  -0.39  0.29
1.54  -2.37  10.81  -0.18  -0.31  0.33
1.89  -2.70  11.01  -0.09  -0.22  0.31
3.42  -2.41  9.97  -0.21  0.11  0.16
0.49  -1.81  11.19  -0.03  0.12  0.07
1.84  -2.18  9.92  0.05  0.06  -0.01
2.22  -2.15  9.87  -0.02  -0.20  0.04
1.99  -1.51  9.99  -0.09  -0.29  -0.03
2.18  -1.35  9.70  -0.19  -0.30  -0.12
1.85  -1.02  10.44  -0.25  -0.34  -0.19
2.32  -1.26  11.31  -0.28  -0.35  -0.07
3.10  -2.08  12.16  -0.21  -0.11  0.08
2.87  -2.08  12.09  -0.08  0.18  0.07
2.59  -1.94  11.40  -0.06  0.26  0.04
2.34  -1.60  10.92  -0.14  0.21  -0.10
2.30  -1.49  10.49  -0.07  0.17  -0.25
1.90  -0.83  10.02  0.01  0.09  -0.22
2.19  -0.82  9.38  0.02  -0.02  -0.11
1.90  -0.74  9.19  0.07  0.01  -0.05
1.71  -0.40  9.15  0.08  0.07  0.05
1.76  -0.39  8.81  0.04  0.12  0.15
1.70  -0.27  8.91  0.03  0.09  0.23
1.75  -0.14  8.86  -0.03  0.01  0.33
1.99  -0.53  9.50  -0.14  -0.01  0.45
2.32  -1.29  10.40  -0.14  0.02  0.45
2.37  -1.78  10.85  -0.09  0.08  0.33
1.91  -1.48  10.98  -0.01  0.09  0.24
1.50  -1.72  11.13  0.01  0.06  0.21
1.25  -1.64  11.10  0.02  0.04  0.19
1.34  -1.61  10.88  0.02  0.04  0.18
1.14  -1.40  10.79  0.02  0.07  0.18
1.18  -1.26  10.47  0.01  0.10  0.19
1.31  -1.14  10.32  0.01  0.09  0.25
1.61  -1.31  10.18  -0.03  0.12  0.25
1.71  -1.31  10.41  -0.07  0.07  0.20
1.65  -1.24  10.62  -0.09  0.02  0.12
1.69  -1.50  10.75  -0.12  0.03  0.08
1.85  -1.43  10.67  -0.10  -0.02  0.09
1.83  -1.36  10.57  -0.10  0.02  0.08
1.81  -1.38  10.40  -0.10  0.06  0.07
1.65  -1.23  10.39  -0.10  0.09  0.09
1.69  -1.27  10.21  -0.07  0.12  0.12
1.77  -1.33  10.14  -0.06  0.13  0.12
1.88  -1.43  10.31  -0.06  0.12  0.06
1.67  -1.30  10.16  -0.06  0.09  -0.03
1.58  -1.15  9.95  -0.07  0.05  -0.06
1.62  -1.20  10.04  -0.07  0.02  -0.08
1.57  -1.25  10.11  -0.08  0.04  -0.06
1.56  -1.35  10.07  -0.06  0.13  -0.07
1.58  -1.19  10.15  -0.10  0.18  -0.07
1.50  -1.31  10.43  -0.11  0.17  -0.06
1.62  -1.45  10.66  -0.09  0.15  -0.06
1.52  -1.35  10.45  -0.13  0.19  -0.11
1.52  -1.45  10.61  -0.11  0.15  -0.11
1.45  -1.47  10.56  -0.09  0.18  -0.12
1.34  -1.40  10.61  -0.06  0.23  -0.13
1.23  -1.35  10.56  -0.03  0.26  -0.13
1.18  -1.24  10.42  -0.02  0.25  -0.13
1.14  -1.14  10.43  -0.03  0.24  -0.13
1.15  -1.07  10.32  -0.04  0.22  -0.12
1.04  -0.94  10.18  -0.07  0.20  -0.10
1.04  -0.92  10.30  -0.08  0.17  -0.09
1.04  -1.17  10.42  -0.12  0.15  -0.06
1.04  -1.30  10.64  -0.08  0.15  -0.05
1.01  -1.19  10.45  -0.06  0.14  -0.08
0.88  -1.02  10.42  -0.09  0.09  -0.06
1.14  -1.12  10.39  -0.11  0.08  -0.06
1.05  -1.13  10.55  -0.11  0.12  -0.06
0.85  -1.35  10.61  -0.11  0.16  -0.04
0.95  -1.22  10.48  -0.11  0.12  -0.04
0.96  -1.28  10.51  -0.13  0.09  -0.08
1.03  -1.40  10.55  -0.11  0.06  -0.07
1.01  -1.29  10.43  -0.08  0.09  -0.07
0.78  -1.14  10.45  -0.09  0.09  -0.07
0.80  -1.20  10.45  -0.10  0.07  -0.03
0.94  -1.04  10.40  -0.10  0.05  -0.03
0.97  -1.13  10.56  -0.10  0.05  -0.03
0.98  -1.19  10.44  -0.09  0.07  -0.02
0.91  -1.09  10.28  -0.10  0.09  -0.01
0.84  -1.07  10.51  -0.12  0.07  0.02
1.09  -1.10  10.67  -0.12  0.08  0.03
1.09  -1.35  10.97  -0.09  0.11  0.02
0.99  -1.37  10.85  -0.10  0.15  -0.00
0.82  -1.37  10.95  -0.12  0.12  -0.02
0.82  -1.43  10.93  -0.12  0.06  -0.04
0.95  -1.49  10.78  -0.09  -0.03  -0.03
1.16  -1.49  10.48  -0.07  -0.12  0.01
0.93  -1.38  10.32  -0.08  -0.10  -0.01
0.84  -1.23  10.25  -0.07  -0.07  0.01
0.77  -1.11  10.31  -0.05  -0.03  0.03
0.87  -1.11  10.18  -0.05  0.00  0.01
0.96  -1.04  10.04  -0.06  0.01  -0.01
0.91  -0.96  10.02  -0.10  -0.00  -0.02
0.92  -1.03  10.09  -0.10  -0.01  -0.03
0.95  -1.09  10.15  -0.10  -0.01  -0.03
1.01  -1.10  10.25  -0.08  -0.01  -0.04
0.89  -1.00  10.18  -0.07  -0.01  -0.02
0.91  -1.05  10.33  -0.09  0.00  -0.01
0.94  -1.09  10.37  -0.11  -0.02  0.00
0.76  -1.23  10.62  -0.12  0.01  -0.01
1.16  -1.22  10.31  -0.14  -0.00  -0.01
0.94  -1.28  10.70  -0.15  -0.02  -0.00
0.82  -1.37  10.75  -0.14  0.04  -0.02
1.01  -1.30  10.71  -0.12  -0.00  -0.00
1.05  -1.35  10.80  -0.12  0.00  0.00
1.14  -1.53  11.01  -0.14  0.01  -0.01
1.13  -1.68  11.20  -0.16  0.06  -0.05
1.03  -1.74  11.42  -0.09  -0.00  -0.05
1.20  -1.75  11.41  -0.05  -0.05  -0.06
1.45  -1.91  11.42  0.00  -0.03  -0.14
1.20  -1.81  11.97  0.13  0.01  -0.24
1.58  -2.18  12.08  0.22  0.08  -0.33
1.93  -2.28  12.01  0.35  0.20  -0.62
1.19  -1.04  12.22  0.41  0.31  -0.79
1.09  -1.10  11.91  0.26  0.07  -0.56
1.29  -1.24  11.86  0.33  0.16  -0.50
1.38  -1.02  11.60  0.41  0.32  -0.40
1.18  -0.79  11.27  0.46  0.52  -0.29
0.79  -0.45  10.71  0.43  0.62  -0.15
0.31  -0.14  10.32  0.33  0.66  -0.02
-0.08  -0.00  10.19  0.22  0.69  0.15
-0.02  -0.17  10.64  0.13  0.67  0.23
0.55  -0.51  11.40  0.13  0.52  0.21
0.53  -0.75  11.65  0.17  0.41  0.08
0.43  -0.74  11.53  0.22  0.23  -0.06
0.30  -0.65  11.40  0.24  0.08  -0.12
0.26  -0.44  11.22  0.26  -0.01  -0.09
0.18  -0.33  10.65  0.27  -0.03  -0.07
-0.04  -0.17  10.26  0.19  -0.03  0.00
0.19  -0.31  10.22  0.11  -0.14  -0.00
0.52  -0.45  10.64  0.05  -0.22  -0.06
0.96  -0.68  11.21  0.09  -0.33  -0.14
1.05  -0.57  11.03  0.11  -0.39  -0.26
0.75  -0.16  10.71  0.08  -0.42  -0.28
0.48  0.02  10.56  0.02  -0.49  -0.23
0.49  -0.01  10.53  -0.03  -0.61  -0.17
0.69  -0.12  10.56  -0.08  -0.58  -0.10
0.83  -0.18  10.63  -0.07  -0.56  -0.06
-1.92  -0.37  11.69  -0.18  -0.94  -0.62
1.62  0.15  10.14  -0.14  -0.67  -0.24
0.70  0.01  9.99  -0.13  -0.61  0.03
-1.08  -0.63  10.37  -0.20  -0.66  -0.06
2.07  -0.21  9.36  -0.30  -1.80  -0.63
2.18  0.03  9.35  -0.27  -0.99  -0.36
1.30  -0.06  9.67  -0.34  -1.18  -0.43
1.91  -0.20  9.55  -0.42  -1.24  -0.55
2.15  -0.12  9.37  -0.46  -1.12  -0.49
1.95  -0.20  9.58  -0.53  -1.16  -0.48
2.52  -0.25  9.42  -0.55  -1.09  -0.38
2.36  -0.32  9.40  -0.59  -0.99  -0.29
2.66  -0.36  9.16  -0.63  -0.87  -0.20
2.90  -0.26  8.91  -0.72  -0.77  -0.14
3.21  -0.47  8.82  -0.72  -0.64  -0.05
3.34  -0.51  8.79  -0.72  -0.55  -0.01
3.36  -0.77  8.78  -0.71  -0.36  -0.00
3.28  -0.91  9.05  -0.70  -0.20  -0.09
3.05  -0.94  9.26  -0.68  -0.08  -0.13
2.53  -0.89  9.32  -0.64  0.01  -0.10
1.98  -0.82  9.28  -0.58  0.04  -0.04
2.17  -0.88  9.14  -0.55  0.13  0.04
2.12  -0.92  9.44  -0.48  0.17  0.18
2.32  -1.24  9.78  -0.44  0.19  0.27
2.68  -1.98  10.79  -0.40  0.19  0.27
3.47  -2.43  10.82  -0.39  0.09  0.07
2.68  -2.01  10.49  -0.44  0.16  -0.12
2.21  -1.53  10.12  -0.51  0.04  -0.23
2.10  -1.43  9.91  -0.58  -0.07  -0.29
2.17  -1.48  9.83  -0.58  -0.03  -0.23
1.84  -1.31  10.05  -0.58  0.04  -0.15
2.10  -1.83  10.66  -0.47  0.11  -0.05
2.57  -2.15  10.50  -0.39  0.19  -0.02
2.47  -1.81  10.45  -0.30  0.17  -0.02
2.38  -1.79  10.42  -0.23  0.16  0.04
2.30  -1.92  10.46  -0.17  0.13  0.03
2.37  -1.98  10.55  -0.11  0.08  -0.01
2.52  -1.98  10.62  -0.05  0.07  -0.04
2.47  -1.96  10.61  0.03  0.06  0.01
2.32  -1.66  10.52  0.12  0.08  0.14
2.18  -1.74  10.27  0.17  0.12  0.20
2.21  -1.58  10.03  0.20  0.10  0.18
2.08  -1.58  9.99  0.17  0.07  0.18
2.32  -1.53  9.53  0.13  0.03  0.13
2.32  -1.45  9.70  0.03  0.01  0.05
2.30  -1.39  9.87  -0.04  -0.04  0.05
2.41  -1.36  9.88  -0.09  -0.09  0.06
2.64  -1.67  10.01  -0.04  -0.10  0.09
2.83  -1.51  9.93  0.04  -0.08  0.09
2.69  -1.35  9.73  -0.09  -0.07  0.06
2.44  -1.46  10.02  -0.16  -0.09  0.06
2.60  -1.74  10.42  -0.15  -0.11  0.08
2.94  -1.88  10.30  -0.12  -0.11  0.09
2.86  -1.81  10.25  -0.07  -0.05  0.04
2.82  -1.68  10.19  -0.02  0.01  -0.02
2.82  -1.71  10.32  -0.02  0.08  -0.08
2.74  -1.76  10.41  -0.02  0.11  -0.12
2.50  -1.54  10.27  -0.03  0.10  -0.12
